0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4,5,7,12,8,17,1,6,11,0,9,10,19,2,13,18,15,3,14,16
4,5,7,14,0,8,1,2,9,10,16,17,18,12,19,6,11,3,15,13
4,5,7,14,8,6,9,10,12,13,17,18,19,1,2,15,3,0,11,16
4,5,7,17,8,6,9,10,12,13,18,19,1,2,15,3,14,0,11,16
4,5,7,18,0,10,1,2,3,8,9,11,13,14,15,16,12,17,19,6
4,5,7,18,8,11,2,3,10,12,14,16,17,0,9,1,6,19,13,15
4,5,7,18,12,6,8,9,10,13,17,19,1,2,15,3,14,0,11,16
4,5,9,10,8,13,6,7,14,17,18,15,12,19,1,2,0,3,11,16
4,5,9,14,0,6,8,10,12,13,17,18,19,2,15,1,7,16,3,11
4,5,9,14,8,6,10,12,13,17,18,19,2,15,1,3,11,16,0,7
4,5,9,17,8,6,10,12,13,18,19,0,1,11,14,15,3,16,7,2
4,5,10,11,0,13,6,7,8,14,17,18,15,16,9,12,19,2,1,3
4,5,10,14,0,8,1,2,7,9,16,17,18,12,19,6,11,3,13,15
4,5,10,14,8,7,0,1,2,3,9,11,13,15,16,18,17,19,12,6
4,5,10,18,0,9,2,3,6,7,8,14,15,11,16,12,19,13,17,1
4,5,10,18,8,13,6,7,14,17,9,12,19,1,2,15,0,3,11,16
4,5,11,14,0,6,8,9,10,12,13,17,18,19,2,15,1,3,7,16
4,5,11,18,0,6,8,9,10,12,13,17,19,2,15,1,3,7,14,16
4,5,11,18,12,6,8,9,10,13,17,19,2,15,3,7,14,16,1,0
4,5,14,17,8,6,9,10,12,13,18,19,2,15,1,3,7,0,11,16
4,5,14,17,19
4,5,14,18,0,6,8,9,10,12,13,17,19,2,15,1,7,16,3,11
4,5,14,18,8,6,9,10,12,13,17,19,2,15,0,3,7,1,11,16
4,7,9,14,0,3,5,8,10,11,12,16,18,19,2,1,17,6,13,15
4,7,9,14,8,3,5,10,11,12,16,18,19,0,2,1,13,15,6,17
4,7,9,17,8,3,5,10,11,12,14,16,18,19,0,2,1,13,15,6
4,7,11,14,0,3,5,8,9,10,12,16,18,19,2,17,1,6,15,13
4,7,11,14,16
4,7,11,16,0,13,10,14,15,17,18,1,2,3,5,8,9,6,19,12
4,7,11,18,0,3,5,8,9,10,12,14,16,19,2,17,1,6,15,13
4,7,11,18,12,3,5,8,9,10,14,16,19,0,2,17,1,6,15,13
4,7,13,8,14,15,0,9,10,11,17,18,19,6,16,1,2,5,3,12
4,7,14,16,0,10,1,2,3,5,8,9,11,13,15,18,12,17,19,6
4,7,14,16,8,12,3,5,11,18,9,10,19,0,2,17,13,1,6,15
4,7,14,16,13,6,5,8,9,10,12,17,18,19,1,2,15,0,3,11
4,7,14,17,8,3,5,9,10,11,12,16,18,19,0,2,15,1,6,13
4,7,14,17,13,6,5,8,9,10,12,18,19,1,2,15,0,11,3,16
4,7,14,18,0,3,5,8,9,10,11,12,16,19,2,1,17,6,15,13
4,7,14,18,8,3,5,9,10,11,12,16,19,0,2,6,15,17,1,13
4,7,14,18,13,6,5,8,9,10,12,17,19,1,2,15,0,11,3,16
4,7,16,13,8,12,6,18,5,9,10,17,19,1,2,15,0,3,11,14
4,7,17,13,8,12,1,5,6,11,16,18,0,9,10,19,2,14,3,15
4,7,18,13,8,12,6,16,5,9,10,17,19,1,2,15,0,3,11,14
4,9,10,14,0,3,5,7,8,11,12,16,18,19,2,1,13,15,17,6
4,9,10,14,8,3,5,7,11,12,16,18,19,0,2,1,13,15,17,6
4,9,14,17,8,3,5,7,10,11,12,16,18,19,0,2,1,13,15,6
4,10,11,14,0,3,5,7,8,9,12,16,18,19,2,1,13,15,17,6
4,10,11,14,16
4,10,11,16,0,13,7,14,15,17,18,1,2,3,5,8,9,19,6,12
4,10,11,18,0,3,5,7,8,9,12,14,16,19,2,1,13,15,17,6
4,10,13,8,14,15,0,7,9,11,17,18,19,6,16,1,2,5,3,12
4,10,14,16,0,9,2,3,7,8,5,11,18,12,19,1,13,15,17,6
4,10,14,16,8,12,1,3,5,6,11,18,7,0,9,17,19,2,13,15
4,10,14,16,13,7,0,1,2,3,5,8,9,11,15,18,17,19,12,6
4,10,14,18,0,3,5,7,8,9,11,12,16,19,2,1,13,15,17,6
4,10,14,18,8,3,5,7,9,11,12,16,19,0,2,1,13,15,17,6
4,10,14,18,13,7,0,1,2,3,5,8,9,11,15,16,17,19,12,6
4,10,16,8,13,12,1,3,5,6,11,18,7,0,9,17,19,2,14,15
4,10,18,13,8,12,1,3,5,6,11,16,7,0,9,17,19,2,14,15
4,11,14,16,0,6,5,8,9,10,12,13,17,18,19,2,15,1,3,7
4,11,14,17,0,3,5,7,8,9,10,12,16,18,19,2,1,13,15,6
4,11,14,18,0,3,5,7,8,9,10,12,16,19,2,1,13,15,17,6
4,14,18,19,0,3,5,7,8,9,10,11,12,16,2,1,15,17,13,6
5,7,9,14,0,1,2,6,8,10,12,17,19,3,11,16,18,13,15,4
5,7,9,14,3,1,0,2,6,8,10,12,17,19,11,16,18,15,4,13
5,7,9,14,8,1,0,2,6,10,12,17,19,4,16,18,15,11,3,13
5,7,9,17,8,3,11,14,19,0,2,4,10,15,12,16,18,1,6,13
5,7,11,12,3,17,1,4,6,8,9,14,19,0,2,10,16,18,13,15
5,7,11,14,0,1,2,6,8,9,10,12,17,19,3,16,18,13,15,4
5,7,11,14,3,1,0,2,6,8,9,10,12,17,19,16,18,15,4,13
5,7,11,17,0,3,8,9,14,19,2,10,16,18,4,12,1,6,15,13
5,7,11,18,0,1,2,6,8,9,10,12,17,19,3,16,14,13,15,4
5,7,11,18,3,1,0,2,6,8,9,10,12,17,19,14,16,15,4,13
5,7,11,18,12,2,1,3,6,8,16,0,9,10,17,19,13,15,4,14
5,7,12,3,8,17,1,4,6,11,9,14,19,0,2,10,16,18,13,15
5,7,14,17,0,3,8,9,11,19,2,10,16,18,1,4,12,6,15,13
5,7,14,17,8,3,9,11,19,0,2,4,10,15,1,6,12,16,18,13
5,7,14,18,0,1,2,6,8,9,10,12,17,19,3,11,16,13,15,4
5,7,14,18,3,1,0,2,6,8,9,10,12,17,19,11,16,15,4,13
5,7,14,18,8,1,0,2,6,9,10,12,17,19,4,16,15,11,3,13
5,7,18,12,3,6,1,2,8,9,13,15,17,10,19,0,11,16,14,4
5,9,10,14,0,1,2,6,7,8,12,17,19,3,11,16,18,13,15,4
5,9,10,14,3,1,0,2,6,7,8,12,17,19,11,16,18,15,4,13
5,9,10,14,8,1,0,2,6,7,12,17,19,4,16,18,15,11,3,13
5,9,14,17,0,3,7,8,11,19,2,10,16,18,1,4,15,13,12,6
5,9,14,17,8,3,7,11,19,0,1,4,15,18,2,10,12,16,6,13
5,10,11,14,0,1,2,6,7,8,9,12,17,19,3,16,18,15,13,4
5,10,11,14,3,1,0,2,6,7,8,9,12,17,19,16,18,15,4,13
5,10,11,18,0,1,2,6,7,8,9,12,17,19,3,16,14,15,13,4
5,10,11,18,3,1,0,2,6,7,8,9,12,17,19,14,16,15,4,13
5,10,14,18,0,1,2,6,7,8,9,12,17,19,3,11,16,13,15,4
5,10,14,18,3,1,0,2,6,7,8,9,12,17,19,11,16,15,4,13
5,10,14,18,8,1,0,2,6,7,9,12,17,19,4,16,15,11,3,13
5,10,14,19,0,3,2,7,9,11,16,18,1,6,4,8,13,15,17,12
5,10,14,19,3,17,0,1,4,6,8,9,11,13,15,7,2,16,18,12
5,10,18,19,0,3,2,7,9,11,14,16,1,6,4,8,13,15,17,12
5,10,18,19,3,13,4,6,7,8,14,17,15,16,9,11,12,0,2,1
5,11,14,17,0,3,7,8,9,19,2,10,16,18,1,4,15,13,12,6
5,11,14,18,0,1,2,6,7,8,9,10,12,17,19,3,16,15,13,4
5,11,14,18,3,1,0,2,6,7,8,9,10,12,17,19,16,15,4,13
5,11,18,12,3,6,2,10,15,17,8,9,19,1,7,16,0,14,4,13
5,14,17,19,0,3,7,8,9,11,2,10,16,18,1,4,15,13,6,12
5,14,18,19,0,3,2,7,9,10,11,16,1,6,4,15,17,8,13,12
5,14,18,19,3,9,0,2,4,6,7,8,10,15,1,17,11,16,12,13
7,9,14,15,17
7,9,14,17,8,3,5,11,19,0,2,4,10,15,12,16,18,1,6,13
7,11,14,15,0,16,10,13,1,2,3,4,5,8,9,18,17,12,19,6
7,11,14,15,17
7,11,14,15,18
7,11,14,16,0,1,2,10,12,17,8,9,19,3,5,6,18,4,13,15
7,11,14,16,3,1,0,2,10,12,17,8,9,19,5,18,4,6,13,15
7,11,14,17,0,3,5,8,9,19,2,10,16,18,4,12,1,6,15,13
7,11,14,18,0,1,2,10,12,17,8,9,19,6,3,5,16,4,13,15
7,11,14,18,3,1,0,2,10,12,17,8,9,19,6,5,16,4,15,13
7,11,15,17,0,13,4,10,14,16,18,9,19,1,2,3,5,8,6,12
7,11,15,18,0,13,4,10,14,16,17,9,19,1,2,3,5,8,6,12
7,11,18,12,3,4,5,8,9,10,14,16,19,0,2,17,1,6,15,13
7,14,15,17,0,8,6,9,10,13,18,1,2,4,5,16,12,19,3,11
7,14,15,18,0,10,1,2,3,4,5,8,9,11,13,16,17,19,6,12
9,14,15,17,0,6,2,5,8,10,13,18,19,1,7,11,16,3,4,12
10,11,14,15,0,17,1,4,5,6,8,9,13,19,2,7,12,18,3,16
10,11,14,15,18
10,11,14,16,0,1,2,7,12,17,8,9,19,3,5,6,18,4,13,15
10,11,14,16,3,1,0,2,7,12,17,8,9,19,5,18,4,6,13,15
10,11,14,18,0,1,2,7,12,17,8,9,19,6,3,5,16,4,13,15
10,11,14,18,3,1,0,2,7,12,17,8,9,19,6,5,16,4,15,13
10,11,15,18,0,13,4,7,14,16,17,9,19,1,2,3,5,8,12,6
10,14,15,18,0,9,2,3,4,5,6,7,8,11,16,19,12,13,17,1
10,14,15,18,19
10,14,18,19,0,3,2,5,7,9,11,16,1,6,4,8,12,13,15,17
10,14,18,19,3,4,5,7,8,9,11,12,16,0,2,1,13,15,17,6
10,15,18,19,0,13,4,6,14,17,7,16,9,11,5,8,12,1,2,3
11,14,15,17,0,6,2,5,10,12,18,8,9,13,19,1,7,3,16,4
11,14,15,18,0,6,2,5,10,12,17,8,9,13,19,1,7,3,16,4
14,15,18,19,0,9,2,3,4,5,6,7,8,10,1,17,11,16,12,13
0,2,7,11,5,14,17,1,6,8,9,10,12,19,15,18,13,4,16,3
0,2,7,18,5,11,13,4,10,14,15,16,17,6,8,9,19,12,1,3
0,2,10,11,5,14,17,1,6,7,8,9,4,13,15,19,12,18,3,16
0,2,10,18,5,11,13,4,7,14,15,16,17,6,8,9,19,12,1,3
0,4,5,7,9,14,16,2,3,8,10,11,12,18,1,6,19,17,13,15
0,7,9,17,4,5,13,10,14,15,16,18,6,8,1,2,3,11,19,12
0,7,9,17,14,4,3,2,5,10,11,16,18,19,8,12,1,6,13,15
0,7,17,11,4,5,13,10,14,15,16,18,6,8,1,2,3,9,19,12
0,7,17,14,4,5,8,1,2,9,10,16,18,19,12,6,11,3,15,13
0,9,17,14,4,5,6,1,2,10,15,18,19,8,13,12,7,11,16,3
0,10,19,4,5,14,17,1,6,8,9,11,13,15,7,12,2,18,16,3
0,10,19,18,4,5,13,7,14,15,16,17,6,8,1,2,3,9,11,12
2,3,5,7,8,9,13,6,10,14,16,18,4,17,15,12,19,1,0,11
2,5,7,9,14,3,6,1,8,12,13,15,17,18,10,19,0,4,11,16
2,5,7,9,14,8,1,0,6,10,12,17,19,4,16,18,15,11,13,3
2,5,7,11,3,14,17,0,1,6,8,9,19,10,16,18,15,4,12,13
2,5,7,11,18,3,13,6,8,10,14,16,4,17,15,1,9,12,19,0
2,5,7,14,3,8,6,1,9,12,13,15,17,18,10,19,0,4,11,16
2,5,7,14,18,0,10,1,3,4,8,9,11,13,15,16,6,12,17,19
2,5,7,14,18,3,6,1,8,9,12,13,15,17,10,19,0,4,11,16
2,5,7,14,18,8,1,0,6,9,10,12,17,19,4,16,15,11,13,3
2,5,7,18,3,8,13,6,10,14,16,4,17,1,9,12,15,19,0,11
2,5,9,10,3,8,13,6,7,14,16,18,4,17,15,12,19,1,0,11
2,5,9,10,14,3,7,0,1,4,8,11,13,15,16,18,19,17,6,12
2,5,9,10,14,8,1,0,6,7,12,17,19,4,16,18,15,11,13,3
2,5,9,14,8,3,6,10,13,15,17,18,19,12,0,1,4,11,16,7
2,5,10,11,3,14,17,0,1,6,7,8,9,4,13,15,19,16,18,12
2,5,10,11,18,3,13,6,7,8,14,16,4,17,15,12,9,19,1,0
2,5,10,14,3,8,7,0,1,4,9,11,13,15,16,18,19,17,6,12
2,5,10,14,18,0,9,3,4,6,7,8,15,11,16,19,12,13,17,1
2,5,10,14,18,3,7,0,1,4,8,9,11,13,15,16,19,17,6,12
2,5,10,14,18,8,1,0,6,7,9,12,17,19,4,16,15,11,13,3
2,5,10,18,3,8,13,6,7,14,16,4,17,9,12,19,1,15,0,11
2,5,11,14,18,0,6,10,12,15,17,8,9,13,19,1,3,4,16,7
2,5,11,14,18,3,6,10,12,15,17,8,9,13,19,1,4,16,0,7
2,5,14,18,8,3,6,9,10,13,15,17,19,12,0,4,7,1,11,16
2,7,9,14,8,3,4,0,5,10,11,16,18,12,19,1,17,13,15,6
2,7,11,14,18,0,4,5,8,9,10,16,3,12,17,1,15,6,13,19
2,7,11,14,18,3,4,0,5,8,9,10,16,12,19,1,17,6,15,13
2,7,14,18,8,3,4,0,5,9,10,11,16,12,19,1,17,6,15,13
2,9,10,14,8,3,4,0,5,7,11,16,18,12,19,1,17,13,15,6
2,10,11,14,18,0,4,5,7,8,9,16,3,12,1,13,15,17,6,19
2,10,11,14,18,3,4,0,5,7,8,9,16,12,19,1,17,13,15,6
2,10,14,18,8,3,4,0,5,7,9,11,16,12,19,1,17,13,15,6
4,5,7,8,9,14,16,0,2,3,10,11,12,1,17,18,19,6,13,15
4,5,7,9,17,8,13,6,10,14,18,15,12,19,1,2,0,3,11,16
4,5,7,11,0,14,16,2,3,8,10,12,9,18,1,6,19,17,13,15
4,5,7,11,14,17
4,5,7,11,14,18
4,5,7,11,18,0,13,6,8,10,14,17,15,16,9,12,19,1,2,3
4,5,7,14,17,8,6,9,10,12,13,18,19,1,2,15,3,0,11,16
4,5,7,14,18,0,10,1,2,3,8,9,11,13,15,16,12,17,19,6
4,5,9,14,17,8,6,10,12,13,18,19,2,15,0,1,11,3,16,7
4,5,10,11,0,14,17,1,6,8,9,13,15,19,7,12,2,18,3,16
4,5,10,11,14,18
4,5,10,11,18,0,13,6,7,8,14,17,15,16,9,12,19,2,1,3
4,5,10,14,18,0,9,2,3,6,7,8,15,11,16,12,19,13,17,1
4,5,10,14,18,19
4,5,11,14,17,0,6,8,9,10,12,13,18,19,2,15,1,3,7,16
4,5,11,14,18,0,6,8,9,10,12,13,17,19,2,15,1,3,7,16
4,5,14,18,19,0,9,2,3,6,7,8,10,15,1,17,11,16,12,13
4,7,9,14,17,8,3,5,10,11,12,16,18,19,0,2,1,13,15,6
4,7,11,14,17,0,3,5,8,9,10,12,16,18,19,2,1,6,15,13
4,7,11,14,18,0,3,5,8,9,10,12,16,19,2,17,1,6,15,13
4,10,11,14,18,0,3,5,7,8,9,12,16,19,2,1,13,15,17,6
4,10,14,18,19,0,3,5,7,8,9,11,12,16,2,1,13,15,17,6
5,7,9,14,17,0,3,8,11,19,2,10,16,18,1,4,12,6,15,13
5,7,9,14,17,8,3,11,19,0,2,4,10,15,12,16,18,1,6,13
5,7,11,14,17,0,3,8,9,19,2,10,16,18,4,12,1,6,15,13
5,7,11,14,18,0,1,2,6,8,9,10,12,17,19,3,16,13,15,4
5,7,11,14,18,3,1,0,2,6,8,9,10,12,17,19,16,15,4,13
5,10,11,14,18,0,1,2,6,7,8,9,12,17,19,3,16,15,13,4
5,10,11,14,18,3,1,0,2,6,7,8,9,12,17,19,16,15,4,13
5,10,14,18,19,0,3,2,7,9,11,16,1,6,4,8,13,15,17,12
