0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3,4,10,11,15,17,14,1,0,2,5,6,7,8,9,13,16,18,12
3,4,10,11,15,17,18,1,0,2,5,6,7,8,9,13,14,16,12
3,4,10,11,16,17,14,0,1,2,6,7,8,9,13,15,5,18,12
3,4,10,11,16,17,18,0,1,2,5,6,7,9,13,15,8,14,12
3,4,10,13,15,16,14,1,0,2,5,6,7,8,9,11,17,18,12
3,4,10,13,15,16,18,1,0,2,5,6,7,8,9,11,14,17,12
3,4,10,15,16,17,14,1,0,2,5,6,7,8,9,11,13,18,12
3,4,10,15,16,17,18,1,0,2,5,6,7,8,9,11,13,14,12
3,4,11,13,15,16,14,1,0,2,5,6,7,8,9,10,17,18,12
3,4,11,13,15,16,18,1,0,2,5,6,7,8,9,10,14,17,12
3,4,11,15,16,17,14,1,0,2,5,6,7,8,9,10,13,18,12
3,4,11,15,16,17,18,1,0,2,5,6,7,8,9,10,13,14,12
3,5,6,7,9,10,18,0,1,2,4,11,13,15,16,17,8,14,12
3,5,6,7,9,11,18,0,1,2,4,10,13,15,16,17,8,14,12
3,5,6,7,9,13,18,0,1,2,4,10,11,15,16,17,8,14,12
3,5,6,7,9,15,18,1,0,2,4,8,10,11,13,14,16,17,12
3,5,6,7,9,16,18,0,1,2,4,10,11,13,15,17,8,14,12
3,5,6,7,10,11,18,0,1,2,4,9,13,15,16,17,8,14,12
3,5,6,7,10,13,18,0,1,2,4,9,11,15,16,17,8,14,12
3,5,6,7,10,15,18,1,0,2,4,8,9,11,13,14,16,17,12
3,5,6,7,10,16,18,0,1,2,4,9,11,13,15,17,8,14,12
3,5,6,7,11,13,18,0,1,2,4,9,10,15,16,17,8,14,12
3,5,6,7,11,15,18,1,0,2,4,8,9,10,13,14,16,17,12
3,5,6,7,11,16,18,0,1,2,4,9,10,13,15,17,8,14,12
3,5,6,7,13,15,18,1,0,2,4,8,9,10,11,14,16,17,12
3,5,6,7,13,16,18,0,1,2,4,9,10,11,15,17,8,14,12
3,5,6,7,15,16,18,1,0,2,4,8,9,10,11,13,14,17,12
3,5,6,9,10,11,18,0,1,2,4,7,13,15,16,17,8,14,12
3,5,6,9,10,13,18,0,1,2,4,7,11,15,16,17,8,14,12
3,5,6,9,10,15,18,1,0,2,4,7,8,11,13,14,16,17,12
3,5,6,9,10,16,18,0,1,2,4,7,11,13,15,17,8,14,12
3,5,6,9,10,17,18,0,1,2,4,7,11,13,15,16,8,14,12
3,5,6,9,11,13,18,0,1,2,4,7,10,15,16,17,8,14,12
3,5,6,9,11,15,18,1,0,2,4,7,8,10,13,14,16,17,12
3,5,6,9,11,16,18,0,1,2,4,7,10,13,15,17,8,14,12
3,5,6,9,11,17,18,0,1,2,4,7,10,13,15,16,8,14,12
3,5,6,9,13,15,18,1,0,2,4,7,8,10,11,14,16,17,12
3,5,6,9,13,16,18,0,1,2,4,7,10,11,15,17,8,14,12
3,5,6,9,15,16,18,1,0,2,4,7,8,10,11,13,14,17,12
3,5,6,9,15,17,18,1,0,2,4,7,8,10,11,13,14,16,12
3,5,6,9,16,17,18,0,1,2,4,7,10,11,13,15,8,14,12
3,5,6,10,11,13,18,0,1,2,4,7,9,15,16,17,8,14,12
3,5,6,10,11,15,18,1,0,2,4,7,8,9,13,14,16,17,12
3,5,6,10,11,16,18,0,1,2,4,7,9,13,15,17,8,14,12
3,5,6,10,11,17,18,0,1,2,4,7,9,13,15,16,8,14,12
3,5,6,10,13,15,18,1,0,2,4,7,8,9,11,14,16,17,12
3,5,6,10,13,16,18,0,1,2,4,7,9,11,15,17,8,14,12
3,5,6,10,15,16,18,1,0,2,4,7,8,9,11,13,14,17,12
3,5,6,10,15,17,18,1,0,2,4,7,8,9,11,13,14,16,12
3,5,6,10,16,17,18,0,1,2,4,7,9,11,13,15,8,14,12
3,5,6,11,13,15,18,1,0,2,4,7,8,9,10,14,16,17,12
3,5,6,11,13,16,18,0,1,2,4,7,9,10,15,17,8,14,12
3,5,6,11,15,16,18,1,0,2,4,7,8,9,10,13,14,17,12
3,5,6,11,15,17,18,1,0,2,4,7,8,9,10,13,14,16,12
3,5,6,11,16,17,18,0,1,2,4,7,9,10,13,15,8,14,12
3,5,6,13,15,16,18,1,0,2,4,7,8,9,10,11,14,17,12
3,5,6,15,16,17,18,1,0,2,4,7,8,9,10,11,13,14,12
3,5,7,9,10,11,18,0,1,2,4,6,13,15,16,17,8,14,12
3,5,7,9,10,13,18,0,1,2,4,6,11,15,16,17,8,14,12
3,5,7,9,10,15,18,1,0,2,4,6,8,11,13,14,16,17,12
3,5,7,9,10,16,18,0,1,2,4,6,11,13,15,17,8,14,12
3,5,7,9,11,13,18,0,1,2,4,6,10,15,16,17,8,14,12
3,5,7,9,11,15,18,1,0,2,4,6,8,10,13,14,16,17,12
3,5,7,9,11,16,18,0,1,2,4,6,10,13,15,17,8,14,12
3,5,7,9,13,15,18,1,0,2,4,6,8,10,11,14,16,17,12
3,5,7,9,13,16,18,0,1,2,4,6,10,11,15,17,8,14,12
3,5,7,9,15,16,18,1,0,2,4,6,8,10,11,13,14,17,12
3,5,7,10,11,13,18,0,1,2,4,6,9,15,16,17,8,14,12
3,5,7,10,11,15,18,1,0,2,4,6,8,9,13,14,16,17,12
3,5,7,10,11,16,18,0,1,2,4,6,9,13,15,17,8,14,12
3,5,7,10,13,15,18,1,0,2,4,6,8,9,11,14,16,17,12
3,5,7,10,13,16,18,0,1,2,4,6,9,11,15,17,8,14,12
3,5,7,10,15,16,18,1,0,2,4,6,8,9,11,13,14,17,12
3,5,7,11,13,15,18,1,0,2,4,6,8,9,10,14,16,17,12
3,5,7,11,13,16,18,0,1,2,4,6,9,10,15,17,8,14,12
3,5,7,11,15,16,18,1,0,2,4,6,8,9,10,13,14,17,12
3,5,7,13,15,16,18,1,0,2,4,6,8,9,10,11,14,17,12
3,5,9,10,11,13,18,0,1,2,4,6,7,15,16,17,8,14,12
3,5,9,10,11,15,18,1,0,2,4,6,7,8,13,14,16,17,12
3,5,9,10,11,16,18,0,1,2,4,6,7,13,15,17,8,14,12
3,5,9,10,11,17,18,0,1,2,4,6,7,13,15,16,8,14,12
3,5,9,10,13,15,18,1,0,2,4,6,7,8,11,14,16,17,12
3,5,9,10,13,16,18,0,1,2,4,6,7,11,15,17,8,14,12
3,5,9,10,15,16,18,1,0,2,4,6,7,8,11,13,14,17,12
3,5,9,10,15,17,18,1,0,2,4,6,7,8,11,13,14,16,12
3,5,9,10,16,17,18,0,1,2,4,6,7,11,13,15,8,14,12
3,5,9,11,13,15,18,1,0,2,4,6,7,8,10,14,16,17,12
3,5,9,11,13,16,18,0,1,2,4,6,7,10,15,17,8,14,12
3,5,9,11,15,16,18,1,0,2,4,6,7,8,10,13,14,17,12
3,5,9,11,15,17,18,1,0,2,4,6,7,8,10,13,14,16,12
3,5,9,11,16,17,18,0,1,2,4,6,7,10,13,15,8,14,12
3,5,9,13,15,16,18,1,0,2,4,6,7,8,10,11,14,17,12
3,5,9,15,16,17,18,1,0,2,4,6,7,8,10,11,13,14,12
3,5,10,11,13,15,18,1,0,2,4,6,7,8,9,14,16,17,12
3,5,10,11,13,16,18,0,1,2,4,6,7,9,15,17,8,14,12
3,5,10,11,15,16,18,1,0,2,4,6,7,8,9,13,14,17,12
3,5,10,11,15,17,18,1,0,2,4,6,7,8,9,13,14,16,12
3,5,10,11,16,17,18,0,1,2,4,6,7,9,13,15,8,14,12
3,5,10,13,15,16,18,1,0,2,4,6,7,8,9,11,14,17,12
3,5,10,15,16,17,18,1,0,2,4,6,7,8,9,11,13,14,12
3,5,11,13,15,16,18,1,0,2,4,6,7,8,9,10,14,17,12
3,5,11,15,16,17,18,1,0,2,4,6,7,8,9,10,13,14,12
3,6,7,8,9,10,14,0,1,2,4,11,13,15,16,17,5,18,12
3,6,7,8,9,11,14,0,1,2,4,10,13,15,16,17,5,18,12
3,6,7,8,9,13,14,0,1,2,4,10,11,15,16,17,5,18,12
3,6,7,8,9,15,14,1,0,2,4,5,10,11,13,16,17,18,12
3,6,7,8,9,16,14,0,1,2,4,10,11,13,15,17,5,18,12
3,6,7,8,10,11,14,0,1,2,4,9,13,15,16,17,5,18,12
3,6,7,8,10,13,14,0,1,2,4,9,11,15,16,17,5,18,12
3,6,7,8,10,15,14,1,0,2,4,5,9,11,13,16,17,18,12
3,6,7,8,10,16,14,0,1,2,4,9,11,13,15,17,5,18,12
3,6,7,8,11,13,14,0,1,2,4,9,10,15,16,17,5,18,12
3,6,7,8,11,15,14,1,0,2,4,5,9,10,13,16,17,18,12
3,6,7,8,11,16,14,0,1,2,4,9,10,13,15,17,5,18,12
3,6,7,8,13,15,14,1,0,2,4,5,9,10,11,16,17,18,12
3,6,7,8,13,16,14,0,1,2,4,9,10,11,15,17,5,18,12
3,6,7,8,15,16,14,1,0,2,4,5,9,10,11,13,17,18,12
3,6,7,9,10,11,14,0,1,2,4,8,13,15,16,17,5,18,12
3,6,7,9,10,11,18,0,1,2,4,5,13,15,16,17,8,14,12
3,6,7,9,10,13,14,0,1,2,4,8,11,15,16,17,5,18,12
3,6,7,9,10,13,18,0,1,2,4,5,11,15,16,17,8,14,12
3,6,7,9,10,15,14,1,0,2,4,5,8,11,13,16,17,18,12
3,6,7,9,10,15,18,1,0,2,4,5,8,11,13,14,16,17,12
3,6,7,9,10,16,14,0,1,2,4,8,11,13,15,17,5,18,12
3,6,7,9,10,16,18,0,1,2,4,5,11,13,15,17,8,14,12
3,6,7,9,11,13,14,0,1,2,4,8,10,15,16,17,5,18,12
3,6,7,9,11,13,18,0,1,2,4,5,10,15,16,17,8,14,12
3,6,7,9,11,15,14,1,0,2,4,5,8,10,13,16,17,18,12
3,6,7,9,11,15,18,1,0,2,4,5,8,10,13,14,16,17,12
3,6,7,9,11,16,14,0,1,2,4,8,10,13,15,17,5,18,12
3,6,7,9,11,16,18,0,1,2,4,5,10,13,15,17,8,14,12
3,6,7,9,13,15,14,1,0,2,4,5,8,10,11,16,17,18,12
3,6,7,9,13,15,18,1,0,2,4,5,8,10,11,14,16,17,12
3,6,7,9,13,16,14,0,1,2,4,8,10,11,15,17,5,18,12
3,6,7,9,13,16,18,0,1,2,4,5,10,11,15,17,8,14,12
3,6,7,9,15,16,14,1,0,2,4,5,8,10,11,13,17,18,12
3,6,7,9,15,16,18,1,0,2,4,5,8,10,11,13,14,17,12
3,6,7,10,11,13,14,0,1,2,4,8,9,15,16,17,5,18,12
3,6,7,10,11,13,18,0,1,2,4,5,9,15,16,17,8,14,12
3,6,7,10,11,15,14,1,0,2,4,5,8,9,13,16,17,18,12
3,6,7,10,11,15,18,1,0,2,4,5,8,9,13,14,16,17,12
3,6,7,10,11,16,14,0,1,2,4,8,9,13,15,17,5,18,12
3,6,7,10,11,16,18,0,1,2,4,5,9,13,15,17,8,14,12
3,6,7,10,13,15,14,1,0,2,4,5,8,9,11,16,17,18,12
3,6,7,10,13,15,18,1,0,2,4,5,8,9,11,14,16,17,12
3,6,7,10,13,16,14,0,1,2,4,8,9,11,15,17,5,18,12
3,6,7,10,13,16,18,0,1,2,4,5,9,11,15,17,8,14,12
3,6,7,10,15,16,14,1,0,2,4,5,8,9,11,13,17,18,12
3,6,7,10,15,16,18,1,0,2,4,5,8,9,11,13,14,17,12
3,6,7,11,13,15,14,1,0,2,4,5,8,9,10,16,17,18,12
3,6,7,11,13,15,18,1,0,2,4,5,8,9,10,14,16,17,12
3,6,7,11,13,16,14,0,1,2,4,8,9,10,15,17,5,18,12
3,6,7,11,13,16,18,0,1,2,4,5,9,10,15,17,8,14,12
3,6,7,11,15,16,14,1,0,2,4,5,8,9,10,13,17,18,12
3,6,7,11,15,16,18,1,0,2,4,5,8,9,10,13,14,17,12
3,6,7,13,15,16,14,1,0,2,4,5,8,9,10,11,17,18,12
3,6,7,13,15,16,18,1,0,2,4,5,8,9,10,11,14,17,12
3,6,8,9,10,11,14,0,1,2,4,7,13,15,16,17,5,18,12
3,6,8,9,10,13,14,0,1,2,4,7,11,15,16,17,5,18,12
3,6,8,9,10,15,14,1,0,2,4,5,7,11,13,16,17,18,12
3,6,8,9,10,16,14,0,1,2,4,7,11,13,15,17,5,18,12
3,6,8,9,10,17,14,0,1,2,4,7,11,13,15,16,5,18,12
3,6,8,9,11,13,14,0,1,2,4,7,10,15,16,17,5,18,12
3,6,8,9,11,15,14,1,0,2,4,5,7,10,13,16,17,18,12
3,6,8,9,11,16,14,0,1,2,4,7,10,13,15,17,5,18,12
3,6,8,9,11,17,14,0,1,2,4,7,10,13,15,16,5,18,12
3,6,8,9,13,15,14,1,0,2,4,5,7,10,11,16,17,18,12
3,6,8,9,13,16,14,0,1,2,4,7,10,11,15,17,5,18,12
3,6,8,9,15,16,14,1,0,2,4,5,7,10,11,13,17,18,12
3,6,8,9,15,17,14,1,0,2,4,5,7,10,11,13,16,18,12
3,6,8,9,16,17,14,0,1,2,4,7,10,11,13,15,5,18,12
3,6,8,10,11,13,14,0,1,2,4,7,9,15,16,17,5,18,12
3,6,8,10,11,15,14,1,0,2,4,5,7,9,13,16,17,18,12
3,6,8,10,11,16,14,0,1,2,4,7,9,13,15,17,5,18,12
3,6,8,10,11,17,14,0,1,2,4,7,9,13,15,16,5,18,12
3,6,8,10,13,15,14,1,0,2,4,5,7,9,11,16,17,18,12
3,6,8,10,13,16,14,0,1,2,4,7,9,11,15,17,5,18,12
3,6,8,10,15,16,14,1,0,2,4,5,7,9,11,13,17,18,12
3,6,8,10,15,17,14,1,0,2,4,5,7,9,11,13,16,18,12
3,6,8,10,16,17,14,0,1,2,4,7,9,11,13,15,5,18,12
3,6,8,11,13,15,14,1,0,2,4,5,7,9,10,16,17,18,12
3,6,8,11,13,16,14,0,1,2,4,7,9,10,15,17,5,18,12
3,6,8,11,15,16,14,1,0,2,4,5,7,9,10,13,17,18,12
3,6,8,11,15,17,14,1,0,2,4,5,7,9,10,13,16,18,12
3,6,8,11,16,17,14,0,1,2,4,7,9,10,13,15,5,18,12
3,6,8,13,15,16,14,1,0,2,4,5,7,9,10,11,17,18,12
3,6,8,15,16,17,14,1,0,2,4,5,7,9,10,11,13,18,12
3,6,9,10,11,13,14,0,1,2,4,7,8,15,16,17,5,18,12
3,6,9,10,11,13,18,0,1,2,4,5,7,15,16,17,8,14,12
3,6,9,10,11,15,14,1,0,2,4,5,7,8,13,16,17,18,12
3,6,9,10,11,15,18,1,0,2,4,5,7,8,13,14,16,17,12
3,6,9,10,11,16,14,0,1,2,4,7,8,13,15,17,5,18,12
3,6,9,10,11,16,18,0,1,2,4,5,7,13,15,17,8,14,12
3,6,9,10,11,17,14,0,1,2,4,7,8,13,15,16,5,18,12
3,6,9,10,11,17,18,0,1,2,4,5,7,13,15,16,8,14,12
3,6,9,10,13,15,14,1,0,2,4,5,7,8,11,16,17,18,12
3,6,9,10,13,15,18,1,0,2,4,5,7,8,11,14,16,17,12
3,6,9,10,13,16,14,0,1,2,4,7,8,11,15,17,5,18,12
3,6,9,10,13,16,18,0,1,2,4,5,7,11,15,17,8,14,12
3,6,9,10,15,16,14,1,0,2,4,5,7,8,11,13,17,18,12
3,6,9,10,15,16,18,1,0,2,4,5,7,8,11,13,14,17,12
3,6,9,10,15,17,14,1,0,2,4,5,7,8,11,13,16,18,12
3,6,9,10,15,17,18,1,0,2,4,5,7,8,11,13,14,16,12
3,6,9,10,16,17,14,0,1,2,4,7,8,11,13,15,5,18,12
3,6,9,10,16,17,18,0,1,2,4,5,7,11,13,15,8,14,12
3,6,9,11,13,15,14,1,0,2,4,5,7,8,10,16,17,18,12
3,6,9,11,13,15,18,1,0,2,4,5,7,8,10,14,16,17,12
3,6,9,11,13,16,14,0,1,2,4,7,8,10,15,17,5,18,12
3,6,9,11,13,16,18,0,1,2,4,5,7,10,15,17,8,14,12
3,6,9,11,15,16,14,1,0,2,4,5,7,8,10,13,17,18,12
3,6,9,11,15,16,18,1,0,2,4,5,7,8,10,13,14,17,12
3,6,9,11,15,17,14,1,0,2,4,5,7,8,10,13,16,18,12
3,6,9,11,15,17,18,1,0,2,4,5,7,8,10,13,14,16,12
3,6,9,11,16,17,14,0,1,2,4,7,8,10,13,15,5,18,12
3,6,9,11,16,17,18,0,1,2,4,5,7,10,13,15,8,14,12
3,6,9,13,15,16,14,1,0,2,4,5,7,8,10,11,17,18,12
3,6,9,13,15,16,18,1,0,2,4,5,7,8,10,11,14,17,12
3,6,9,15,16,17,14,1,0,2,4,5,7,8,10,11,13,18,12
3,6,9,15,16,17,18,1,0,2,4,5,7,8,10,11,13,14,12
3,6,10,11,13,15,14,1,0,2,4,5,7,8,9,16,17,18,12
3,6,10,11,13,15,18,1,0,2,4,5,7,8,9,14,16,17,12
3,6,10,11,13,16,14,0,1,2,4,7,8,9,15,17,5,18,12
3,6,10,11,13,16,18,0,1,2,4,5,7,9,15,17,8,14,12
3,6,10,11,15,16,14,1,0,2,4,5,7,8,9,13,17,18,12
3,6,10,11,15,16,18,1,0,2,4,5,7,8,9,13,14,17,12
3,6,10,11,15,17,14,1,0,2,4,5,7,8,9,13,16,18,12
3,6,10,11,15,17,18,1,0,2,4,5,7,8,9,13,14,16,12
3,6,10,11,16,17,14,0,1,2,4,7,8,9,13,15,5,18,12
3,6,10,11,16,17,18,0,1,2,4,5,7,9,13,15,8,14,12
3,6,10,13,15,16,14,1,0,2,4,5,7,8,9,11,17,18,12
3,6,10,13,15,16,18,1,0,2,4,5,7,8,9,11,14,17,12
3,6,10,15,16,17,14,1,0,2,4,5,7,8,9,11,13,18,12
3,6,10,15,16,17,18,1,0,2,4,5,7,8,9,11,13,14,12
3,6,11,13,15,16,14,1,0,2,4,5,7,8,9,10,17,18,12
3,6,11,13,15,16,18,1,0,2,4,5,7,8,9,10,14,17,12
3,6,11,15,16,17,14,1,0,2,4,5,7,8,9,10,13,18,12
3,6,11,15,16,17,18,1,0,2,4,5,7,8,9,10,13,14,12
3,7,8,9,10,11,14,0,1,2,4,6,13,15,16,17,5,18,12
3,7,8,9,10,13,14,0,1,2,4,6,11,15,16,17,5,18,12
3,7,8,9,10,15,14,1,0,2,4,5,6,11,13,16,17,18,12
3,7,8,9,10,16,14,0,1,2,4,6,11,13,15,17,5,18,12
3,7,8,9,11,13,14,0,1,2,4,6,10,15,16,17,5,18,12
3,7,8,9,11,15,14,1,0,2,4,5,6,10,13,16,17,18,12
3,7,8,9,11,16,14,0,1,2,4,6,10,13,15,17,5,18,12
3,7,8,9,13,15,14,1,0,2,4,5,6,10,11,16,17,18,12
3,7,8,9,13,16,14,0,1,2,4,6,10,11,15,17,5,18,12
3,7,8,9,15,16,14,1,0,2,4,5,6,10,11,13,17,18,12
3,7,8,10,11,13,14,0,1,2,4,6,9,15,16,17,5,18,12
3,7,8,10,11,15,14,1,0,2,4,5,6,9,13,16,17,18,12
3,7,8,10,11,16,14,0,1,2,4,6,9,13,15,17,5,18,12
3,7,8,10,13,15,14,1,0,2,4,5,6,9,11,16,17,18,12
3,7,8,10,13,16,14,0,1,2,4,6,9,11,15,17,5,18,12
3,7,8,10,15,16,14,1,0,2,4,5,6,9,11,13,17,18,12
3,7,8,11,13,15,14,1,0,2,4,5,6,9,10,16,17,18,12
3,7,8,11,13,16,14,0,1,2,4,6,9,10,15,17,5,18,12
3,7,8,11,15,16,14,1,0,2,4,5,6,9,10,13,17,18,12
3,7,8,13,15,16,14,1,0,2,4,5,6,9,10,11,17,18,12
3,7,9,10,11,13,14,0,1,2,4,6,8,15,16,17,5,18,12
3,7,9,10,11,13,18,0,1,2,4,5,6,15,16,17,8,14,12
3,7,9,10,11,15,14,1,0,2,4,5,6,8,13,16,17,18,12
3,7,9,10,11,15,18,1,0,2,4,5,6,8,13,14,16,17,12
3,7,9,10,11,16,14,0,1,2,4,6,8,13,15,17,5,18,12
3,7,9,10,11,16,18,0,1,2,4,5,6,13,15,17,8,14,12
3,7,9,10,13,15,14,1,0,2,4,5,6,8,11,16,17,18,12
3,7,9,10,13,15,18,1,0,2,4,5,6,8,11,14,16,17,12
3,7,9,10,13,16,14,0,1,2,4,6,8,11,15,17,5,18,12
3,7,9,10,13,16,18,0,1,2,4,5,6,11,15,17,8,14,12
3,7,9,10,15,16,14,1,0,2,4,5,6,8,11,13,17,18,12
3,7,9,10,15,16,18,1,0,2,4,5,6,8,11,13,14,17,12
3,7,9,11,13,15,14,1,0,2,4,5,6,8,10,16,17,18,12
3,7,9,11,13,15,18,1,0,2,4,5,6,8,10,14,16,17,12
3,7,9,11,13,16,14,0,1,2,4,6,8,10,15,17,5,18,12
3,7,9,11,13,16,18,0,1,2,4,5,6,10,15,17,8,14,12
3,7,9,11,15,16,14,1,0,2,4,5,6,8,10,13,17,18,12
3,7,9,11,15,16,18,1,0,2,4,5,6,8,10,13,14,17,12
3,7,9,13,15,16,14,1,0,2,4,5,6,8,10,11,17,18,12
3,7,9,13,15,16,18,1,0,2,4,5,6,8,10,11,14,17,12
3,7,10,11,13,15,14,1,0,2,4,5,6,8,9,16,17,18,12
3,7,10,11,13,15,18,1,0,2,4,5,6,8,9,14,16,17,12
3,7,10,11,13,16,14,0,1,2,4,6,8,9,15,17,5,18,12
3,7,10,11,13,16,18,0,1,2,4,5,6,9,15,17,8,14,12
3,7,10,11,15,16,14,1,0,2,4,5,6,8,9,13,17,18,12
3,7,10,11,15,16,18,1,0,2,4,5,6,8,9,13,14,17,12
3,7,10,13,15,16,14,1,0,2,4,5,6,8,9,11,17,18,12
3,7,10,13,15,16,18,1,0,2,4,5,6,8,9,11,14,17,12
3,7,11,13,15,16,14,1,0,2,4,5,6,8,9,10,17,18,12
3,7,11,13,15,16,18,1,0,2,4,5,6,8,9,10,14,17,12
3,8,9,10,11,13,14,0,1,2,4,6,7,15,16,17,5,18,12
3,8,9,10,11,15,14,1,0,2,4,5,6,7,13,16,17,18,12
3,8,9,10,11,16,14,0,1,2,4,6,7,13,15,17,5,18,12
3,8,9,10,11,17,14,0,1,2,4,6,7,13,15,16,5,18,12
3,8,9,10,13,15,14,1,0,2,4,5,6,7,11,16,17,18,12
3,8,9,10,13,16,14,0,1,2,4,6,7,11,15,17,5,18,12
3,8,9,10,15,16,14,1,0,2,4,5,6,7,11,13,17,18,12
3,8,9,10,15,17,14,1,0,2,4,5,6,7,11,13,16,18,12
3,8,9,10,16,17,14,0,1,2,4,6,7,11,13,15,5,18,12
3,8,9,11,13,15,14,1,0,2,4,5,6,7,10,16,17,18,12
3,8,9,11,13,16,14,0,1,2,4,6,7,10,15,17,5,18,12
3,8,9,11,15,16,14,1,0,2,4,5,6,7,10,13,17,18,12
3,8,9,11,15,17,14,1,0,2,4,5,6,7,10,13,16,18,12
3,8,9,11,16,17,14,0,1,2,4,6,7,10,13,15,5,18,12
3,8,9,13,15,16,14,1,0,2,4,5,6,7,10,11,17,18,12
3,8,9,15,16,17,14,1,0,2,4,5,6,7,10,11,13,18,12
3,8,10,11,13,15,14,1,0,2,4,5,6,7,9,16,17,18,12
3,8,10,11,13,16,14,0,1,2,4,6,7,9,15,17,5,18,12
3,8,10,11,15,16,14,1,0,2,4,5,6,7,9,13,17,18,12
3,8,10,11,15,17,14,1,0,2,4,5,6,7,9,13,16,18,12
3,8,10,11,16,17,14,0,1,2,4,6,7,9,13,15,5,18,12
3,8,10,13,15,16,14,1,0,2,4,5,6,7,9,11,17,18,12
3,8,10,15,16,17,14,1,0,2,4,5,6,7,9,11,13,18,12
3,8,11,13,15,16,14,1,0,2,4,5,6,7,9,10,17,18,12
3,8,11,15,16,17,14,1,0,2,4,5,6,7,9,10,13,18,12
3,9,10,11,13,15,14,1,0,2,4,5,6,7,8,16,17,18,12
3,9,10,11,13,15,18,1,0,2,4,5,6,7,8,14,16,17,12
3,9,10,11,13,16,14,0,1,2,4,6,7,8,15,17,5,18,12
3,9,10,11,13,16,18,0,1,2,4,5,6,7,15,17,8,14,12
3,9,10,11,15,16,14,1,0,2,4,5,6,7,8,13,17,18,12
3,9,10,11,15,16,18,1,0,2,4,5,6,7,8,13,14,17,12
3,9,10,11,15,17,14,1,0,2,4,5,6,7,8,13,16,18,12
3,9,10,11,15,17,18,1,0,2,4,5,6,7,8,13,14,16,12
3,9,10,11,16,17,14,0,1,2,4,6,7,8,13,15,5,18,12
3,9,10,11,16,17,18,0,1,2,4,5,6,7,13,15,8,14,12
3,9,10,13,15,16,14,1,0,2,4,5,6,7,8,11,17,18,12
3,9,10,13,15,16,18,1,0,2,4,5,6,7,8,11,14,17,12
3,9,10,15,16,17,14,1,0,2,4,5,6,7,8,11,13,18,12
3,9,10,15,16,17,18,1,0,2,4,5,6,7,8,11,13,14,12
3,9,11,13,15,16,14,1,0,2,4,5,6,7,8,10,17,18,12
3,9,11,13,15,16,18,1,0,2,4,5,6,7,8,10,14,17,12
3,9,11,15,16,17,14,1,0,2,4,5,6,7,8,10,13,18,12
3,9,11,15,16,17,18,1,0,2,4,5,6,7,8,10,13,14,12
3,10,11,13,15,16,14,1,0,2,4,5,6,7,8,9,17,18,12
3,10,11,13,15,16,18,1,0,2,4,5,6,7,8,9,14,17,12
3,10,11,15,16,17,14,1,0,2,4,5,6,7,8,9,13,18,12
3,10,11,15,16,17,18,1,0,2,4,5,6,7,8,9,13,14,12
4,5,6,7,8,10,12,1,2,11,13,14,17,18,0,3,9,15,16
4,5,6,7,8,11,12,1,2,10,13,14,17,18,0,3,9,15,16
4,5,6,7,8,13,12,1,2,10,11,14,17,18,3,9,15,16,0
4,5,6,7,8,15,12,1,0,2,3,9,10,11,13,14,16,17,18
4,5,6,7,9,10,18,0,1,2,3,11,13,15,16,17,8,14,12
4,5,6,7,9,11,18,0,1,2,3,10,13,15,16,17,8,14,12
4,5,6,7,9,13,18,0,1,2,3,10,11,15,16,17,8,14,12
4,5,6,7,9,15,18,1,0,2,3,8,10,11,13,14,16,17,12
4,5,6,7,9,16,18,0,1,2,3,10,11,13,15,17,8,14,12
4,5,6,7,10,11,12,1,2,8,13,14,17,18,3,9,15,16,0
4,5,6,7,10,11,18,0,1,2,3,9,13,15,16,17,8,14,12
4,5,6,7,10,13,12,1,2,8,11,14,17,18,3,9,15,16,0
4,5,6,7,10,13,18,0,1,2,3,9,11,15,16,17,8,14,12
4,5,6,7,10,15,12,1,0,2,3,8,9,11,13,14,16,17,18
4,5,6,7,10,15,18,1,0,2,3,8,9,11,13,14,16,17,12
4,5,6,7,10,16,18,0,1,2,3,9,11,13,15,17,8,14,12
4,5,6,7,11,13,12,1,2,8,10,14,17,18,3,9,15,16,0
4,5,6,7,11,13,18,0,1,2,3,9,10,15,16,17,8,14,12
4,5,6,7,11,15,12,1,0,2,3,8,9,10,13,14,16,17,18
4,5,6,7,11,15,18,1,0,2,3,8,9,10,13,14,16,17,12
4,5,6,7,11,16,18,0,1,2,3,9,10,13,15,17,8,14,12
4,5,6,7,13,15,12,1,0,2,3,8,9,10,11,14,16,17,18
4,5,6,7,13,15,18,1,0,2,3,8,9,10,11,14,16,17,12
4,5,6,7,13,16,18,0,1,2,3,9,10,11,15,17,8,14,12
4,5,6,7,15,16,18,1,0,2,3,8,9,10,11,13,14,17,12
4,5,6,8,10,11,12,1,2,7,13,14,17,18,0,3,9,15,16
4,5,6,8,10,13,12,1,2,7,11,14,17,18,0,3,9,15,16
4,5,6,8,10,15,12,1,0,2,3,7,9,11,13,14,16,17,18
4,5,6,8,10,17,12,1,2,7,11,13,14,18,0,3,9,15,16
4,5,6,8,11,13,12,1,2,7,10,14,17,18,0,3,9,15,16
4,5,6,8,11,15,12,1,0,2,3,7,9,10,13,14,16,17,18
4,5,6,8,11,17,12,1,2,7,10,13,14,18,0,3,9,15,16
4,5,6,8,13,15,12,1,0,2,3,7,9,10,11,14,16,17,18
