service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
001115,0,0,0,0,0,0,0,20210324,20210622
001116,0,0,0,0,0,0,0,20210324,20210622
001117,0,0,0,0,0,0,0,20210324,20210622
001118,0,0,0,0,0,0,0,20210324,20210622
001119,0,0,0,0,0,0,0,20210324,20210622
001120,0,0,0,0,0,0,0,20210324,20210622
001121,0,0,0,0,0,0,0,20210324,20210622
001122,0,0,0,0,0,0,0,20210324,20210622
001123,0,0,0,0,0,0,0,20210324,20210622
001124,0,0,0,0,0,0,0,20210324,20210622
001125,0,0,0,0,0,0,0,20210324,20210622
001126,0,0,0,0,0,0,0,20210324,20210622
001127,0,0,0,0,0,0,0,20210324,20210622
001128,0,0,0,0,0,0,0,20210324,20210622
001129,0,0,0,0,0,0,0,20210324,20210622
001130,0,0,0,0,0,0,0,20210324,20210622
001131,0,0,0,0,0,0,0,20210324,20210622
001132,0,0,0,0,0,0,0,20210324,20210622
001133,0,0,0,0,0,0,0,20210324,20210622
001134,0,0,0,0,0,0,0,20210324,20210622
001135,0,0,0,0,0,0,0,20210324,20210622
001136,0,0,0,0,0,0,0,20210324,20210622
001137,0,0,0,0,0,0,0,20210324,20210622
001138,0,0,0,0,0,0,0,20210324,20210622
001139,0,0,0,0,0,0,0,20210324,20210622
001140,0,0,0,0,0,0,0,20210324,20210622
001141,0,0,0,0,0,0,0,20210324,20210622
001142,0,0,0,0,0,0,0,20210324,20210622
001143,0,0,0,0,0,0,0,20210324,20210622
001144,0,0,0,0,0,0,0,20210324,20210622
001145,0,0,0,0,0,0,0,20210324,20210622
001146,0,0,0,0,0,0,0,20210324,20210622
001147,0,0,0,0,0,0,0,20210324,20210622
001148,0,0,0,0,0,0,0,20210324,20210622
001149,0,0,0,0,0,0,0,20210324,20210622
001150,0,0,0,0,0,0,0,20210324,20210622
001151,0,0,0,0,0,0,0,20210324,20210622
001152,0,0,0,0,0,0,0,20210324,20210622
001153,0,0,0,0,0,0,0,20210324,20210622
001154,0,0,0,0,0,0,0,20210324,20210622
001155,0,0,0,0,0,0,0,20210324,20210622
001156,0,0,0,0,0,0,0,20210324,20210622
001157,0,0,0,0,0,0,0,20210324,20210622
001158,0,0,0,0,0,0,0,20210324,20210622
001159,0,0,0,0,0,0,0,20210324,20210622
001160,0,0,0,0,0,0,0,20210324,20210622
001161,0,0,0,0,0,0,0,20210324,20210622
001162,0,0,0,0,0,0,0,20210324,20210622
001163,0,0,0,0,0,0,0,20210324,20210622
001164,0,0,0,0,0,0,0,20210324,20210622
001165,0,0,0,0,0,0,0,20210324,20210622
001166,0,0,0,0,0,0,0,20210324,20210622
001167,0,0,0,0,0,0,0,20210324,20210622
001168,0,0,0,0,0,0,0,20210324,20210622
001169,0,0,0,0,0,0,0,20210324,20210622
001170,0,0,0,0,0,0,0,20210324,20210622
001171,0,0,0,0,0,0,0,20210324,20210622
001172,0,0,0,0,0,0,0,20210324,20210622
001173,0,0,0,0,0,0,0,20210324,20210622
001174,0,0,0,0,0,0,0,20210324,20210622
001175,0,0,0,0,0,0,0,20210324,20210622
001176,0,0,0,0,0,0,0,20210324,20210622
001177,0,0,0,0,0,0,0,20210324,20210622
001178,0,0,0,0,0,0,0,20210324,20210622
001179,0,0,0,0,0,0,0,20210324,20210622
001180,0,0,0,0,0,0,0,20210324,20210622
001181,0,0,0,0,0,0,0,20210324,20210622
001182,0,0,0,0,0,0,0,20210324,20210622
001183,0,0,0,0,0,0,0,20210324,20210622
001184,0,0,0,0,0,0,0,20210324,20210622
001185,0,0,0,0,0,0,0,20210324,20210622
001186,0,0,0,0,0,0,0,20210324,20210622
001187,0,0,0,0,0,0,0,20210324,20210622
001188,0,0,0,0,0,0,0,20210324,20210622
001189,0,0,0,0,0,0,0,20210324,20210622
001190,0,0,0,0,0,0,0,20210324,20210622
001191,0,0,0,0,0,0,0,20210324,20210622
001192,0,0,0,0,0,0,0,20210324,20210622
001193,0,0,0,0,0,0,0,20210324,20210622
001194,0,0,0,0,0,0,0,20210324,20210622
001195,0,0,0,0,0,0,0,20210324,20210622
001196,0,0,0,0,0,0,0,20210324,20210622
001197,0,0,0,0,0,0,0,20210324,20210622
001198,0,0,0,0,0,0,0,20210324,20210622
001199,0,0,0,0,0,0,0,20210324,20210622
001200,0,0,0,0,0,0,0,20210324,20210622
001201,0,0,0,0,0,0,0,20210324,20210622
001202,0,0,0,0,0,0,0,20210324,20210622
001203,0,0,0,0,0,0,0,20210324,20210622
001204,0,0,0,0,0,0,0,20210324,20210622
001205,0,0,0,0,0,0,0,20210324,20210622
001206,0,0,0,0,0,0,0,20210324,20210622
001207,0,0,0,0,0,0,0,20210324,20210622
001208,0,0,0,0,0,0,0,20210324,20210622
001209,0,0,0,0,0,0,0,20210324,20210622
001210,0,0,0,0,0,0,0,20210324,20210622
001211,0,0,0,0,0,0,0,20210324,20210622
001212,0,0,0,0,0,0,0,20210324,20210622
001213,0,0,0,0,0,0,0,20210324,20210622
001214,0,0,0,0,0,0,0,20210324,20210622
001215,0,0,0,0,0,0,0,20210324,20210622
001216,0,0,0,0,0,0,0,20210324,20210622
001217,0,0,0,0,0,0,0,20210324,20210622
001218,0,0,0,0,0,0,0,20210324,20210622
001219,0,0,0,0,0,0,0,20210324,20210622
001220,0,0,0,0,0,0,0,20210324,20210622
001221,0,0,0,0,0,0,0,20210324,20210622
001222,0,0,0,0,0,0,0,20210324,20210622
001223,0,0,0,0,0,0,0,20210324,20210622
001224,0,0,0,0,0,0,0,20210324,20210622
001225,0,0,0,0,0,0,0,20210324,20210622
001226,0,0,0,0,0,0,0,20210324,20210622
001227,0,0,0,0,0,0,0,20210324,20210622
001228,0,0,0,0,0,0,0,20210324,20210622
001229,0,0,0,0,0,0,0,20210324,20210622
001230,0,0,0,0,0,0,0,20210324,20210622
001231,0,0,0,0,0,0,0,20210324,20210622
001232,0,0,0,0,0,0,0,20210324,20210622
001233,0,0,0,0,0,0,0,20210324,20210622
001234,0,0,0,0,0,0,0,20210324,20210622
001235,0,0,0,0,0,0,0,20210324,20210622
001236,0,0,0,0,0,0,0,20210324,20210622
001237,0,0,0,0,0,0,0,20210324,20210622
001238,0,0,0,0,0,0,0,20210324,20210622
001239,0,0,0,0,0,0,0,20210324,20210622
001240,0,0,0,0,0,0,0,20210324,20210622
001241,0,0,0,0,0,0,0,20210324,20210622
001242,0,0,0,0,0,0,0,20210324,20210622
001243,0,0,0,0,0,0,0,20210324,20210622
001244,0,0,0,0,0,0,0,20210324,20210622
001245,0,0,0,0,0,0,0,20210324,20210622
001246,0,0,0,0,0,0,0,20210324,20210622
001247,0,0,0,0,0,0,0,20210324,20210622
001248,0,0,0,0,0,0,0,20210324,20210622
001249,0,0,0,0,0,0,0,20210324,20210622
001250,0,0,0,0,0,0,0,20210324,20210622
001251,0,0,0,0,0,0,0,20210324,20210622
001252,0,0,0,0,0,0,0,20210324,20210622
001253,0,0,0,0,0,0,0,20210324,20210622
001254,0,0,0,0,0,0,0,20210324,20210622
001255,0,0,0,0,0,0,0,20210324,20210622
001256,0,0,0,0,0,0,0,20210324,20210622
000000,0,0,0,0,0,0,0,20210324,20210622
