service_id,date,exception_type
000733,20210512,1
000733,20210513,1
000733,20210515,1
000733,20210516,1
000733,20210521,1
000733,20210522,1
000733,20210604,1
000733,20210605,1
000733,20210606,1
000733,20210611,1
000733,20210612,1
000733,20210613,1
000734,20210326,1
000734,20210327,1
000734,20210328,1
000734,20210404,1
000734,20210405,1
000734,20210411,1
000734,20210417,1
000734,20210418,1
000734,20210423,1
000734,20210424,1
000734,20210425,1
000734,20210430,1
000735,20210324,1
000735,20210325,1
000735,20210326,1
000735,20210329,1
000735,20210330,1
000735,20210331,1
000735,20210401,1
000735,20210402,1
000735,20210406,1
000735,20210407,1
000735,20210408,1
000735,20210409,1
000735,20210412,1
000735,20210413,1
000735,20210414,1
000735,20210415,1
000735,20210416,1
000735,20210419,1
000735,20210420,1
000735,20210421,1
000735,20210422,1
000735,20210423,1
000735,20210426,1
000735,20210427,1
000735,20210428,1
000735,20210429,1
000735,20210430,1
000736,20210324,1
000736,20210325,1
000736,20210326,1
000736,20210328,1
000736,20210329,1
000736,20210330,1
000736,20210331,1
000736,20210401,1
000736,20210402,1
000736,20210405,1
000736,20210406,1
000736,20210407,1
000736,20210408,1
000736,20210409,1
000736,20210412,1
000736,20210413,1
000736,20210414,1
000736,20210415,1
000736,20210416,1
000736,20210418,1
000736,20210419,1
000736,20210420,1
000736,20210421,1
000736,20210422,1
000736,20210423,1
000736,20210425,1
000736,20210426,1
000736,20210427,1
000736,20210428,1
000736,20210429,1
000736,20210430,1
000736,20210502,1
000736,20210503,1
000736,20210504,1
000736,20210505,1
000736,20210506,1
000736,20210507,1
000736,20210509,1
000736,20210510,1
000736,20210511,1
000736,20210512,1
000736,20210514,1
000736,20210516,1
000736,20210517,1
000736,20210518,1
000736,20210519,1
000736,20210520,1
000736,20210521,1
000736,20210523,1
000736,20210524,1
000736,20210525,1
000736,20210526,1
000736,20210527,1
000736,20210528,1
000736,20210530,1
000736,20210531,1
000736,20210601,1
000736,20210602,1
000736,20210603,1
000736,20210604,1
000736,20210606,1
000736,20210607,1
000736,20210608,1
000736,20210609,1
000736,20210610,1
000736,20210611,1
000736,20210613,1
000736,20210614,1
000736,20210615,1
000736,20210616,1
000736,20210617,1
000736,20210618,1
000736,20210620,1
000736,20210621,1
000736,20210622,1
000737,20210530,1
000737,20210531,1
000738,20210328,1
000738,20210404,1
000738,20210405,1
000738,20210411,1
000738,20210418,1
000738,20210425,1
000738,20210523,1
000738,20210524,1
000739,20210502,1
000739,20210509,1
000739,20210516,1
000739,20210601,1
000739,20210602,1
000739,20210603,1
000739,20210604,1
000739,20210606,1
000739,20210607,1
000739,20210608,1
000739,20210609,1
000739,20210610,1
000739,20210611,1
000739,20210613,1
000740,20210328,1
000740,20210405,1
000740,20210411,1
000740,20210418,1
000740,20210425,1
000740,20210502,1
000740,20210509,1
000740,20210516,1
000740,20210524,1
000740,20210530,1
000740,20210604,1
000740,20210606,1
000740,20210611,1
000740,20210618,1
000740,20210620,1
000741,20210525,1
000741,20210526,1
000741,20210527,1
000741,20210528,1
000741,20210529,1
000741,20210531,1
000742,20210501,1
000742,20210503,1
000742,20210504,1
000742,20210505,1
000742,20210506,1
000742,20210507,1
000742,20210508,1
000742,20210510,1
000742,20210511,1
000742,20210512,1
000742,20210513,1
000742,20210514,1
000742,20210515,1
000742,20210517,1
000742,20210518,1
000742,20210519,1
000742,20210520,1
000742,20210521,1
000742,20210522,1
000742,20210601,1
000742,20210602,1
000742,20210603,1
000742,20210604,1
000742,20210605,1
000742,20210607,1
000742,20210608,1
000742,20210609,1
000742,20210610,1
000742,20210611,1
000742,20210612,1
000743,20210324,1
000743,20210325,1
000743,20210326,1
000743,20210327,1
000743,20210329,1
000743,20210330,1
000743,20210331,1
000743,20210401,1
000743,20210402,1
000743,20210406,1
000743,20210407,1
000743,20210408,1
000743,20210409,1
000743,20210412,1
000743,20210413,1
000743,20210414,1
000743,20210415,1
000743,20210416,1
000743,20210417,1
000743,20210419,1
000743,20210420,1
000743,20210421,1
000743,20210422,1
000743,20210423,1
000743,20210424,1
000743,20210426,1
000743,20210427,1
000743,20210428,1
000743,20210429,1
000743,20210430,1
000744,20210502,1
000744,20210509,1
000744,20210516,1
000744,20210530,1
000744,20210604,1
000744,20210606,1
000744,20210611,1
000745,20210618,1
000745,20210620,1
000746,20210417,1
000746,20210424,1
000746,20210501,1
000746,20210508,1
000746,20210513,1
000746,20210515,1
000746,20210522,1
000746,20210529,1
000746,20210604,1
000746,20210605,1
000746,20210606,1
000746,20210611,1
000746,20210612,1
000746,20210613,1
000746,20210618,1
000746,20210619,1
000746,20210620,1
000747,20210531,1
000747,20210601,1
000747,20210602,1
000747,20210603,1
000747,20210604,1
000747,20210607,1
000747,20210608,1
000747,20210609,1
000747,20210610,1
000747,20210611,1
000748,20210503,1
000748,20210507,1
000748,20210510,1
000748,20210512,1
000748,20210517,1
000748,20210521,1
000748,20210525,1
000748,20210528,1
000748,20210531,1
000748,20210604,1
000748,20210607,1
000748,20210611,1
000748,20210614,1
000748,20210618,1
000748,20210621,1
000749,20210326,1
000749,20210423,1
000749,20210430,1
000750,20210523,1
000750,20210524,1
000751,20210328,1
000751,20210418,1
000751,20210420,1
000751,20210421,1
000751,20210422,1
000751,20210425,1
000751,20210427,1
000751,20210428,1
000751,20210429,1
000751,20210502,1
000751,20210504,1
000751,20210505,1
000751,20210506,1
000751,20210509,1
000751,20210511,1
000751,20210514,1
000751,20210516,1
000751,20210518,1
000751,20210519,1
000751,20210520,1
000751,20210523,1
000751,20210526,1
000751,20210527,1
000751,20210530,1
000751,20210601,1
000751,20210602,1
000751,20210603,1
000751,20210606,1
000751,20210608,1
000751,20210609,1
000751,20210610,1
000751,20210613,1
000751,20210615,1
000751,20210616,1
000751,20210617,1
000751,20210620,1
000751,20210622,1
000752,20210604,1
000752,20210611,1
000752,20210618,1
000753,20210606,1
000753,20210613,1
000753,20210620,1
000754,20210606,1
000754,20210611,1
000754,20210613,1
000754,20210618,1
000754,20210620,1
000755,20210324,1
000755,20210412,1
000755,20210413,1
000755,20210414,1
000755,20210415,1
000755,20210416,1
000755,20210419,1
000755,20210420,1
000755,20210421,1
000755,20210422,1
000755,20210423,1
000755,20210426,1
000755,20210427,1
000755,20210428,1
000755,20210429,1
000755,20210430,1
000755,20210503,1
000755,20210504,1
000755,20210505,1
000755,20210506,1
000755,20210507,1
000755,20210510,1
000755,20210511,1
000755,20210512,1
000755,20210514,1
000756,20210325,1
000756,20210326,1
000756,20210329,1
000756,20210330,1
000756,20210331,1
000756,20210401,1
000756,20210402,1
000756,20210406,1
000756,20210407,1
000756,20210408,1
000756,20210409,1
000756,20210517,1
000756,20210518,1
000756,20210519,1
000756,20210520,1
000756,20210521,1
000756,20210525,1
000756,20210526,1
000756,20210527,1
000756,20210528,1
000756,20210531,1
000756,20210601,1
000756,20210602,1
000756,20210603,1
000756,20210604,1
000756,20210607,1
000756,20210608,1
000756,20210609,1
000756,20210610,1
000756,20210611,1
000756,20210614,1
000756,20210615,1
000756,20210616,1
000756,20210617,1
000756,20210618,1
000756,20210621,1
000756,20210622,1
000757,20210328,1
000757,20210404,1
000757,20210405,1
000757,20210411,1
000757,20210417,1
000757,20210418,1
000757,20210424,1
000757,20210425,1
000757,20210501,1
000757,20210502,1
000757,20210508,1
000757,20210509,1
000757,20210515,1
000757,20210516,1
000757,20210522,1
000757,20210523,1
000757,20210524,1
000757,20210529,1
000757,20210530,1
000757,20210605,1
000757,20210606,1
000757,20210619,1
000757,20210620,1
000758,20210327,1
000758,20210403,1
000758,20210410,1
000759,20210324,1
000759,20210325,1
000759,20210326,1
000759,20210327,1
000759,20210417,1
000759,20210419,1
000759,20210420,1
000759,20210421,1
000759,20210422,1
000759,20210423,1
000759,20210424,1
000759,20210426,1
000759,20210427,1
000759,20210428,1
000759,20210429,1
000759,20210430,1
000759,20210501,1
000759,20210503,1
000759,20210504,1
000759,20210505,1
000759,20210506,1
000759,20210507,1
000759,20210508,1
000759,20210510,1
000759,20210511,1
000759,20210512,1
000759,20210513,1
000759,20210514,1
000759,20210515,1
000759,20210517,1
000759,20210518,1
000759,20210519,1
000759,20210520,1
000759,20210521,1
000759,20210522,1
000759,20210525,1
000759,20210526,1
000759,20210527,1
000759,20210528,1
000759,20210529,1
000759,20210531,1
000759,20210601,1
000759,20210602,1
000759,20210603,1
000759,20210604,1
000759,20210605,1
000759,20210607,1
000759,20210608,1
000759,20210609,1
000759,20210610,1
000759,20210611,1
000759,20210614,1
000759,20210615,1
000759,20210616,1
000759,20210617,1
000759,20210618,1
000759,20210619,1
000759,20210621,1
000759,20210622,1
000760,20210328,1
000760,20210523,1
000760,20210524,1
000760,20210530,1
000760,20210620,1
000761,20210418,1
000761,20210425,1
000761,20210502,1
000761,20210509,1
000761,20210516,1
000761,20210606,1
000762,20210324,1
000762,20210325,1
000762,20210326,1
000762,20210329,1
000762,20210330,1
000762,20210331,1
000762,20210401,1
000762,20210402,1
000762,20210404,1
000762,20210406,1
000762,20210407,1
000762,20210408,1
000762,20210409,1
000762,20210517,1
000762,20210518,1
000762,20210519,1
000762,20210520,1
000762,20210521,1
000762,20210523,1
000762,20210525,1
000762,20210526,1
000762,20210527,1
000762,20210528,1
000762,20210531,1
000762,20210601,1
000762,20210602,1
000762,20210603,1
000762,20210604,1
000762,20210607,1
000762,20210608,1
000762,20210609,1
000762,20210610,1
000762,20210611,1
000762,20210614,1
000762,20210615,1
000762,20210616,1
000762,20210617,1
000762,20210618,1
000762,20210621,1
000762,20210622,1
000763,20210328,1
000763,20210405,1
000763,20210411,1
000763,20210412,1
000763,20210413,1
000763,20210414,1
000763,20210415,1
000763,20210416,1
000763,20210418,1
000763,20210419,1
000763,20210420,1
000763,20210421,1
000763,20210422,1
000763,20210423,1
000763,20210425,1
000763,20210426,1
000763,20210427,1
000763,20210428,1
000763,20210429,1
000763,20210430,1
000763,20210502,1
000763,20210503,1
000763,20210504,1
000763,20210505,1
000763,20210506,1
000763,20210507,1
000763,20210509,1
000763,20210510,1
000763,20210511,1
000763,20210512,1
000763,20210514,1
000763,20210516,1
000763,20210524,1
000763,20210530,1
000763,20210606,1
000763,20210620,1
000764,20210324,1
000764,20210325,1
000764,20210419,1
000764,20210420,1
000764,20210421,1
000764,20210422,1
000764,20210426,1
000764,20210427,1
000764,20210428,1
000764,20210429,1
000764,20210503,1
000764,20210504,1
000764,20210505,1
000764,20210506,1
000764,20210510,1
000764,20210511,1
000764,20210514,1
000764,20210517,1
000764,20210518,1
000764,20210519,1
000764,20210520,1
000764,20210525,1
000764,20210526,1
000764,20210527,1
000764,20210531,1
000764,20210601,1
000764,20210602,1
000764,20210603,1
000764,20210607,1
000764,20210608,1
000764,20210609,1
000764,20210610,1
000764,20210614,1
000764,20210615,1
000764,20210616,1
000764,20210617,1
000764,20210621,1
000764,20210622,1
000765,20210328,1
000765,20210418,1
000765,20210425,1
000765,20210502,1
000765,20210509,1
000765,20210516,1
000765,20210523,1
000765,20210524,1
000765,20210530,1
000765,20210606,1
000765,20210620,1
000766,20210327,1
000766,20210403,1
000766,20210410,1
000766,20210417,1
000766,20210424,1
000766,20210501,1
000766,20210508,1
000766,20210513,1
000766,20210515,1
000766,20210522,1
000766,20210529,1
000766,20210605,1
000766,20210619,1
000767,20210328,1
000767,20210418,1
000767,20210425,1
000767,20210502,1
000767,20210509,1
000767,20210516,1
000767,20210524,1
000767,20210530,1
000767,20210606,1
000767,20210620,1
000768,20210324,1
000768,20210325,1
000768,20210326,1
000768,20210329,1
000768,20210330,1
000768,20210331,1
000768,20210401,1
000768,20210402,1
000768,20210406,1
000768,20210407,1
000768,20210408,1
000768,20210409,1
000768,20210517,1
000768,20210518,1
000768,20210519,1
000768,20210520,1
000768,20210521,1
000768,20210601,1
000768,20210602,1
000768,20210603,1
000768,20210604,1
000768,20210607,1
000768,20210608,1
000768,20210609,1
000768,20210610,1
000768,20210611,1
000768,20210614,1
000768,20210615,1
000768,20210616,1
000768,20210617,1
000768,20210618,1
000768,20210621,1
000768,20210622,1
000769,20210412,1
000769,20210413,1
000769,20210414,1
000769,20210415,1
000769,20210416,1
000769,20210419,1
000769,20210420,1
000769,20210421,1
000769,20210422,1
000769,20210423,1
000769,20210426,1
000769,20210427,1
000769,20210428,1
000769,20210429,1
000769,20210430,1
000769,20210503,1
000769,20210504,1
000769,20210505,1
000769,20210506,1
000769,20210507,1
000769,20210510,1
000769,20210511,1
000769,20210512,1
000769,20210514,1
000770,20210327,1
000770,20210403,1
000770,20210410,1
000770,20210417,1
000770,20210424,1
000770,20210501,1
000770,20210508,1
000770,20210513,1
000770,20210515,1
000770,20210619,1
000771,20210522,1
000771,20210529,1
000772,20210328,1
000772,20210404,1
000772,20210405,1
000772,20210411,1
000772,20210418,1
000772,20210425,1
000772,20210502,1
000772,20210509,1
000772,20210516,1
000772,20210606,1
000772,20210620,1
000773,20210503,1
000773,20210504,1
000773,20210505,1
000773,20210506,1
000773,20210507,1
000773,20210510,1
000773,20210511,1
000773,20210512,1
000773,20210514,1
000773,20210517,1
000773,20210518,1
000773,20210519,1
000773,20210520,1
000773,20210521,1
000773,20210601,1
000773,20210602,1
000773,20210603,1
000773,20210604,1
000773,20210607,1
000773,20210608,1
000773,20210609,1
000773,20210610,1
000773,20210611,1
000773,20210614,1
000773,20210615,1
000773,20210616,1
000773,20210617,1
000773,20210618,1
000773,20210621,1
000773,20210622,1
000774,20210327,1
000774,20210417,1
000774,20210424,1
000774,20210501,1
000774,20210508,1
000774,20210515,1
000774,20210605,1
000774,20210619,1
000775,20210324,1
000775,20210325,1
000775,20210326,1
000775,20210517,1
000775,20210518,1
000775,20210519,1
000775,20210520,1
000775,20210521,1
000775,20210601,1
000775,20210602,1
000775,20210603,1
000775,20210604,1
000775,20210607,1
000775,20210608,1
000775,20210609,1
000775,20210610,1
000775,20210611,1
000775,20210614,1
000775,20210615,1
000775,20210616,1
000775,20210617,1
000775,20210618,1
000775,20210621,1
000775,20210622,1
000776,20210419,1
000776,20210420,1
000776,20210421,1
000776,20210422,1
000776,20210426,1
000776,20210427,1
000776,20210428,1
000776,20210429,1
000776,20210503,1
000776,20210504,1
000776,20210505,1
000776,20210506,1
000776,20210510,1
000776,20210511,1
000776,20210514,1
000777,20210525,1
000777,20210526,1
000777,20210527,1
000777,20210531,1
000778,20210423,1
000778,20210430,1
000778,20210507,1
000778,20210512,1
000779,20210528,1
000780,20210328,1
000780,20210404,1
000780,20210405,1
000780,20210411,1
000780,20210418,1
000780,20210425,1
000781,20210502,1
000781,20210509,1
000781,20210516,1
000781,20210606,1
000782,20210501,1
000782,20210508,1
000782,20210513,1
000782,20210515,1
000782,20210522,1
000782,20210529,1
000782,20210605,1
000783,20210327,1
000783,20210403,1
000783,20210410,1
000783,20210417,1
000783,20210424,1
000783,20210619,1
000784,20210328,1
000784,20210530,1
000784,20210620,1
000785,20210502,1
000785,20210509,1
000785,20210516,1
000785,20210530,1
000785,20210606,1
000785,20210620,1
000786,20210329,1
000786,20210412,1
000786,20210419,1
000786,20210420,1
000786,20210421,1
000786,20210422,1
000786,20210423,1
000786,20210426,1
000786,20210427,1
000786,20210428,1
000786,20210429,1
000786,20210430,1
000786,20210503,1
000786,20210504,1
000786,20210505,1
000786,20210506,1
000786,20210507,1
000786,20210510,1
000786,20210511,1
000786,20210512,1
000786,20210514,1
000786,20210517,1
000786,20210518,1
000786,20210519,1
000786,20210520,1
000786,20210521,1
000786,20210525,1
000786,20210526,1
000786,20210527,1
000786,20210528,1
000786,20210531,1
000786,20210601,1
000786,20210602,1
000786,20210603,1
000786,20210604,1
000786,20210607,1
000786,20210608,1
000786,20210609,1
000786,20210610,1
000786,20210611,1
000786,20210614,1
000786,20210615,1
000786,20210616,1
000786,20210617,1
000786,20210618,1
000786,20210621,1
000787,20210324,1
000787,20210325,1
000787,20210326,1
000787,20210330,1
000787,20210331,1
000787,20210401,1
000787,20210402,1
000787,20210406,1
000787,20210407,1
000787,20210408,1
000787,20210409,1
000787,20210413,1
000787,20210414,1
000787,20210415,1
000787,20210416,1
000788,20210328,1
000788,20210404,1
000788,20210411,1
000788,20210418,1
000788,20210425,1
000788,20210502,1
000788,20210509,1
000788,20210516,1
000788,20210523,1
000788,20210530,1
000788,20210606,1
000788,20210620,1
000789,20210327,1
000789,20210403,1
000789,20210410,1
000789,20210417,1
000789,20210424,1
000789,20210501,1
000789,20210508,1
000789,20210515,1
000789,20210522,1
000789,20210529,1
000789,20210619,1
000790,20210328,1
000790,20210405,1
000790,20210411,1
000790,20210418,1
000790,20210425,1
000790,20210502,1
000790,20210509,1
000790,20210516,1
000790,20210524,1
000790,20210530,1
000790,20210606,1
000790,20210620,1
000791,20210324,1
000791,20210325,1
000791,20210329,1
000791,20210330,1
000791,20210331,1
000791,20210401,1
000791,20210406,1
000791,20210407,1
000791,20210408,1
000791,20210412,1
000791,20210413,1
000791,20210414,1
000791,20210415,1
000791,20210419,1
000791,20210420,1
000791,20210421,1
000791,20210422,1
000791,20210426,1
000791,20210427,1
000791,20210428,1
000791,20210429,1
000791,20210503,1
000791,20210504,1
000791,20210505,1
000791,20210506,1
000791,20210510,1
000791,20210511,1
000791,20210514,1
000791,20210517,1
000791,20210518,1
000791,20210519,1
000791,20210520,1
000791,20210525,1
000791,20210526,1
000791,20210527,1
000791,20210531,1
000791,20210601,1
000791,20210602,1
000791,20210603,1
000791,20210607,1
000791,20210608,1
000791,20210609,1
000791,20210610,1
000791,20210614,1
000791,20210615,1
000791,20210616,1
000791,20210617,1
000791,20210621,1
000791,20210622,1
000792,20210327,1
000792,20210403,1
000792,20210410,1
000792,20210417,1
000792,20210424,1
000792,20210501,1
000792,20210508,1
000792,20210515,1
000792,20210522,1
000792,20210529,1
000792,20210605,1
000792,20210619,1
000793,20210326,1
000793,20210521,1
000793,20210604,1
000793,20210611,1
000793,20210618,1
000794,20210327,1
000794,20210417,1
000794,20210424,1
000794,20210529,1
000794,20210619,1
000795,20210501,1
000795,20210508,1
000795,20210513,1
000795,20210515,1
000795,20210605,1
000796,20210525,1
000796,20210526,1
000796,20210527,1
000796,20210528,1
000796,20210531,1
000796,20210601,1
000796,20210602,1
000796,20210603,1
000796,20210604,1
000797,20210501,1
000797,20210503,1
000797,20210504,1
000797,20210505,1
000797,20210506,1
000797,20210507,1
000797,20210508,1
000797,20210510,1
000797,20210511,1
000797,20210512,1
000797,20210513,1
000797,20210514,1
000797,20210515,1
000797,20210517,1
000797,20210518,1
000797,20210519,1
000797,20210520,1
000797,20210521,1
000797,20210529,1
000797,20210605,1
000797,20210619,1
000798,20210607,1
000798,20210608,1
000798,20210609,1
000798,20210610,1
000798,20210611,1
000799,20210327,1
000799,20210417,1
000799,20210419,1
000799,20210420,1
000799,20210421,1
000799,20210422,1
000799,20210423,1
000799,20210424,1
000799,20210426,1
000799,20210427,1
000799,20210428,1
000799,20210429,1
000799,20210430,1
000800,20210621,1
000800,20210622,1
000801,20210324,1
000801,20210325,1
000801,20210326,1
000801,20210329,1
000801,20210330,1
000801,20210331,1
000801,20210401,1
000801,20210402,1
000801,20210406,1
000801,20210407,1
000801,20210408,1
000801,20210409,1
000801,20210517,1
000801,20210518,1
000801,20210519,1
000801,20210520,1
000801,20210521,1
000801,20210525,1
000801,20210526,1
000801,20210527,1
000801,20210528,1
000801,20210531,1
000801,20210601,1
000801,20210602,1
000801,20210603,1
000801,20210604,1
000801,20210607,1
000801,20210608,1
000801,20210609,1
000801,20210610,1
000801,20210611,1
000801,20210614,1
000801,20210615,1
000801,20210616,1
000801,20210617,1
000801,20210618,1
000801,20210621,1
000801,20210622,1
000802,20210417,1
000802,20210424,1
000802,20210501,1
000802,20210508,1
000802,20210515,1
000803,20210522,1
000803,20210529,1
000803,20210619,1
000804,20210324,1
000804,20210325,1
000804,20210326,1
000804,20210517,1
000804,20210518,1
000804,20210519,1
000804,20210520,1
000804,20210521,1
000804,20210525,1
000804,20210526,1
000804,20210527,1
000804,20210528,1
000804,20210531,1
000804,20210601,1
000804,20210602,1
000804,20210603,1
000804,20210604,1
000804,20210607,1
000804,20210608,1
000804,20210609,1
000804,20210610,1
000804,20210611,1
000804,20210614,1
000804,20210615,1
000804,20210616,1
000804,20210617,1
000804,20210618,1
000804,20210621,1
000804,20210622,1
000805,20210419,1
000805,20210420,1
000805,20210426,1
000805,20210427,1
000805,20210503,1
000805,20210504,1
000805,20210510,1
000805,20210511,1
000806,20210421,1
000806,20210422,1
000806,20210423,1
000806,20210428,1
000806,20210429,1
000806,20210430,1
000806,20210505,1
000806,20210506,1
000806,20210507,1
000806,20210512,1
000806,20210514,1
000807,20210327,1
000807,20210522,1
000807,20210529,1
000807,20210619,1
000808,20210417,1
000808,20210424,1
000808,20210501,1
000808,20210508,1
000808,20210513,1
000808,20210515,1
000809,20210418,1
000809,20210425,1
000809,20210502,1
000809,20210509,1
000810,20210606,1
000811,20210411,1
000812,20210328,1
000812,20210404,1
000812,20210405,1
000812,20210516,1
000812,20210530,1
000812,20210620,1
000813,20210513,1
000813,20210605,1
000814,20210419,1
000814,20210420,1
000814,20210421,1
000814,20210422,1
000814,20210423,1
000814,20210426,1
000814,20210427,1
000814,20210428,1
000814,20210429,1
000814,20210430,1
000814,20210503,1
000814,20210504,1
000814,20210505,1
000814,20210506,1
000814,20210507,1
000814,20210510,1
000814,20210511,1
000814,20210512,1
000814,20210514,1
000815,20210517,1
000815,20210518,1
000815,20210519,1
000815,20210520,1
000815,20210521,1
000815,20210525,1
000815,20210526,1
000815,20210527,1
000815,20210528,1
000815,20210531,1
000815,20210601,1
000815,20210602,1
000815,20210603,1
000815,20210604,1
000816,20210607,1
000816,20210608,1
000816,20210609,1
000816,20210610,1
000816,20210611,1
000816,20210614,1
000816,20210615,1
000816,20210616,1
000816,20210617,1
000816,20210618,1
000817,20210327,1
000817,20210403,1
000817,20210410,1
000817,20210619,1
000818,20210328,1
000818,20210404,1
000818,20210405,1
000818,20210620,1
000819,20210411,1
000819,20210516,1
000820,20210501,1
000821,20210508,1
000821,20210515,1
000822,20210517,1
000822,20210518,1
000822,20210519,1
000822,20210520,1
000822,20210521,1
000822,20210601,1
000822,20210602,1
000822,20210603,1
000822,20210604,1
000822,20210614,1
000822,20210615,1
000822,20210616,1
000822,20210617,1
000822,20210618,1
000822,20210621,1
000822,20210622,1
000823,20210502,1
000823,20210509,1
000824,20210417,1
000824,20210424,1
000824,20210501,1
000825,20210517,1
000825,20210518,1
000825,20210519,1
000825,20210520,1
000825,20210521,1
000825,20210601,1
000825,20210602,1
000825,20210603,1
000825,20210604,1
000826,20210412,1
000826,20210413,1
000826,20210414,1
000826,20210415,1
000826,20210416,1
000826,20210419,1
000826,20210420,1
000826,20210421,1
000826,20210422,1
000826,20210423,1
000826,20210426,1
000826,20210427,1
000826,20210428,1
000826,20210429,1
000826,20210430,1
000826,20210503,1
000826,20210504,1
000826,20210505,1
000826,20210506,1
000826,20210507,1
000827,20210510,1
000827,20210511,1
000827,20210512,1
000827,20210514,1
000828,20210324,1
000828,20210325,1
000828,20210326,1
000828,20210329,1
000828,20210330,1
000828,20210331,1
000828,20210401,1
000828,20210402,1
000828,20210406,1
000828,20210407,1
000828,20210408,1
000828,20210409,1
000828,20210607,1
000828,20210608,1
000828,20210609,1
000828,20210610,1
000828,20210611,1
000829,20210324,1
000829,20210325,1
000829,20210326,1
000829,20210328,1
000829,20210404,1
000829,20210517,1
000829,20210518,1
000829,20210519,1
000829,20210520,1
000829,20210521,1
000829,20210525,1
000829,20210526,1
000829,20210527,1
000829,20210528,1
000829,20210531,1
000829,20210601,1
000829,20210602,1
000829,20210603,1
000829,20210604,1
000829,20210607,1
000829,20210608,1
000829,20210609,1
000829,20210610,1
000829,20210611,1
000829,20210614,1
000829,20210615,1
000829,20210616,1
000829,20210617,1
000829,20210618,1
000829,20210621,1
000829,20210622,1
000830,20210418,1
000830,20210425,1
000830,20210502,1
000831,20210501,1
000831,20210508,1
000831,20210515,1
000832,20210417,1
000832,20210418,1
000832,20210424,1
000832,20210425,1
000832,20210502,1
000832,20210509,1
000833,20210507,1
000833,20210510,1
000833,20210511,1
000833,20210512,1
000833,20210514,1
000834,20210517,1
000834,20210518,1
000834,20210519,1
000834,20210520,1
000834,20210521,1
000834,20210525,1
000834,20210526,1
000834,20210527,1
000834,20210528,1
000834,20210531,1
000834,20210601,1
000834,20210602,1
000834,20210603,1
000834,20210604,1
000834,20210607,1
000834,20210608,1
000834,20210609,1
000834,20210610,1
000834,20210611,1
000835,20210503,1
000835,20210504,1
000835,20210505,1
000835,20210506,1
000836,20210324,1
000836,20210325,1
000836,20210326,1
000836,20210419,1
000836,20210420,1
000836,20210421,1
000836,20210422,1
000836,20210423,1
000836,20210430,1
000837,20210426,1
000837,20210427,1
000837,20210428,1
000837,20210429,1
000838,20210419,1
000838,20210426,1
000838,20210503,1
000838,20210510,1
000838,20210517,1
000838,20210525,1
000838,20210531,1
000838,20210607,1
000838,20210614,1
000838,20210621,1
000839,20210324,1
000839,20210325,1
000839,20210419,1
000839,20210420,1
000839,20210421,1
000839,20210422,1
000839,20210426,1
000839,20210427,1
000839,20210428,1
000839,20210429,1
000839,20210503,1
000839,20210504,1
000839,20210505,1
000839,20210506,1
000839,20210510,1
000839,20210511,1
000839,20210517,1
000839,20210518,1
000839,20210519,1
000839,20210520,1
000839,20210525,1
000839,20210526,1
000839,20210527,1
000839,20210531,1
000839,20210601,1
000839,20210602,1
000839,20210603,1
000839,20210607,1
000839,20210608,1
000839,20210609,1
000839,20210610,1
000839,20210614,1
000839,20210615,1
000839,20210616,1
000839,20210617,1
000839,20210621,1
000839,20210622,1
000840,20210503,1
000840,20210504,1
000840,20210505,1
000840,20210506,1
000840,20210507,1
000840,20210510,1
000840,20210511,1
000840,20210512,1
000840,20210513,1
000840,20210514,1
000840,20210517,1
000840,20210518,1
000840,20210519,1
000840,20210520,1
000840,20210521,1
000840,20210601,1
000840,20210602,1
000840,20210603,1
000840,20210604,1
000840,20210607,1
000840,20210608,1
000840,20210609,1
000840,20210610,1
000840,20210611,1
000841,20210324,1
000841,20210325,1
000841,20210326,1
000841,20210327,1
000841,20210329,1
000841,20210330,1
000841,20210331,1
000841,20210401,1
000841,20210402,1
000841,20210403,1
000841,20210406,1
000841,20210407,1
000841,20210408,1
000841,20210409,1
000841,20210410,1
000841,20210412,1
000841,20210413,1
000841,20210414,1
000841,20210415,1
000841,20210416,1
000841,20210417,1
000841,20210419,1
000841,20210420,1
000841,20210421,1
000841,20210422,1
000841,20210423,1
000841,20210424,1
000841,20210426,1
000841,20210427,1
000841,20210428,1
000841,20210429,1
000841,20210430,1
000841,20210501,1
000841,20210503,1
000841,20210504,1
000841,20210505,1
000841,20210506,1
000841,20210507,1
000841,20210508,1
000841,20210510,1
000841,20210511,1
000841,20210512,1
000841,20210513,1
000841,20210514,1
000841,20210515,1
000841,20210517,1
000841,20210518,1
000841,20210519,1
000841,20210520,1
000841,20210521,1
000841,20210522,1
000841,20210525,1
000841,20210526,1
000841,20210527,1
000841,20210528,1
000841,20210529,1
000841,20210531,1
000841,20210601,1
000841,20210602,1
000841,20210603,1
000841,20210604,1
000841,20210605,1
000841,20210607,1
000841,20210608,1
000841,20210609,1
000841,20210610,1
000841,20210611,1
000841,20210614,1
000841,20210615,1
000841,20210616,1
000841,20210617,1
000841,20210618,1
000841,20210619,1
000841,20210621,1
000841,20210622,1
000842,20210329,1
000842,20210330,1
000842,20210331,1
000842,20210401,1
000842,20210402,1
000842,20210406,1
000842,20210407,1
000842,20210408,1
000842,20210409,1
000842,20210517,1
000842,20210518,1
000842,20210519,1
000842,20210520,1
000842,20210521,1
000842,20210525,1
000842,20210526,1
000842,20210527,1
000842,20210528,1
